record_id,timestamp,charge_point_id,user_id,session_token,session_start_ip,current_request_ip,ip_change_count,concurrent_sessions,session_duration_seconds,device_type,user_agent,failed_auth_attempts,geo_location_match,token_age_seconds,is_token_expired,session_fixation_detected,cookie_secure_flag,same_device_fingerprint,request_frequency_per_minute,anomaly_type,label
335,2025-03-06 15:07:42,CP-0005,USER-00199,002518573d3e54c499807554d957ae5a,172.16.0.101,172.16.0.101,0,1,5055,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,986,0,0,1,1,0.7402604768646355,none,0
336,2025-11-06 15:59:01,CP-0028,USER-00137,3c0388fd3972778ea18b56688043e34c,172.16.0.134,172.16.0.134,0,1,1186,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,702,0,0,1,1,1.374250224329893,none,0
337,2025-02-05 13:08:09,CP-0008,USER-00192,9c87c3a12b7d20d77a396d2fd7bca9e8,192.168.1.215,192.168.1.215,0,1,3679,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,2809,0,0,1,1,4.245372072690365,none,0
338,2025-12-17 01:00:36,CP-0023,USER-00125,5a6ab005a7afc0e67f5c5a60ba7f9a39,10.0.0.247,10.0.0.247,0,1,4359,iot_device,EVCharge-App/3.2.1 (iOS),0,1,1426,0,0,1,1,1.0665307198809892,none,0
339,2025-12-01 18:47:48,CP-0046,USER-00003,efe6431bb8f3dd518f8f9b083189d07b,172.16.0.251,172.16.0.251,0,1,4382,iot_device,ChargingStation-Monitor/2.0,1,1,270,0,0,1,1,2.3445384504089612,none,0
340,2025-12-28 19:14:36,CP-0021,USER-00007,884b111cec4ec804a8d5e5808d49cf49,192.168.1.33,192.168.1.33,0,2,6775,web_browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,199,0,0,1,1,0.5135625576315045,none,0
341,2025-06-30 07:06:40,CP-0050,USER-00007,e21cff04f96d81cfab0eaaa03217ccf0,10.0.0.36,10.0.0.36,0,1,2879,mobile_app,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,1499,0,0,1,1,3.5450252528542245,none,0
342,2025-02-15 06:24:41,CP-0009,USER-00081,08b4ec809dc45a19df14ff92d490976d,192.168.1.83,192.168.1.83,0,2,4732,mobile_app,EVCharge-App/3.2.1 (iOS),0,1,3439,0,0,1,1,2.319374975813635,none,0
343,2025-05-01 00:29:13,CP-0028,USER-00136,2997e4cd2f00138f1e6d614f94405921,10.0.0.198,10.0.0.198,0,1,4,iot_device,EVCharge-App/3.2.1 (Android),0,1,37615,0,1,1,1,4.328327983314586,session_fixation,1
344,2025-11-11 12:21:11,CP-0032,USER-00094,edf93d39500254ed4c78fc0ce244e0ff,192.168.1.185,192.168.1.185,0,2,7032,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,3092,0,0,1,1,3.4004609163171944,none,0
345,2025-07-11 10:42:53,CP-0045,USER-00090,f56100b5afa73f285b51c4fda406d4d0,192.168.1.226,192.168.1.226,0,1,1871,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,477,0,0,1,1,4.555271151459825,none,0
346,2025-08-25 17:49:59,CP-0040,USER-00099,1afceba2c9df268856b4004eb5564360,192.168.1.38,192.168.1.38,0,2,1184,mobile_app,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,2588,0,0,1,1,3.069876049295313,none,0
347,2026-01-01 00:50:58,CP-0037,USER-00138,5381734ab7ea7466c7d02638311cf34f,172.16.0.219,45.95.168.147,2,1,8,web_browser,OCPP-Client/1.6.0,0,0,246,0,0,1,1,3.8816903983798237,geo_location_anomaly,1
348,2025-06-19 14:15:12,CP-0023,USER-00063,8633e9b5931d5c5f3c2e42fb264da917,172.16.0.166,172.16.0.166,0,1,3481,mobile_app,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,2755,0,0,1,1,3.3633214459829595,none,0
349,2025-08-17 05:24:13,CP-0027,USER-00136,ab163295515bfa5c22cb6110b06e8fe7,172.16.0.65,172.16.0.65,0,1,6637,iot_device,ChargingStation-Monitor/2.0,1,1,1286,0,0,1,1,2.0148941885734515,none,0
350,2025-12-14 20:54:25,CP-0043,USER-00157,f95298e48240308c6c63feb33a7d582d,172.16.0.116,172.16.0.116,0,1,6974,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,2603,0,0,1,1,4.2813093129945585,none,0
351,2025-01-01 13:39:33,CP-0003,USER-00130,d12a59a117e8912d181303ad0e7615e5,10.0.0.25,91.121.84.155,5,1,3,iot_device,EVCharge-App/3.2.1 (Android),0,0,1617,0,0,1,0,3.1339357943186594,stolen_token,1
352,2025-08-07 01:53:25,CP-0022,USER-00199,c796285a0b73651c2783fcbee26719f2,10.0.0.213,10.0.0.213,0,1,7,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),2,1,343919,1,0,1,1,1.1896990783044732,session_replay,1
353,2025-04-10 07:40:11,CP-0002,USER-00006,5b7a32afdea53cfd5625310ae164dffb,192.168.1.147,192.168.1.147,0,1,1595,api_client,EVCharge-App/3.2.1 (Android),1,1,2016,0,0,1,1,1.3783557626373037,none,0
354,2025-10-01 05:09:22,CP-0037,USER-00072,b06c77db0eff3d5f5217edd3d2045935,10.0.0.181,10.0.0.181,0,2,5671,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,3324,0,0,1,1,0.8778111430045071,none,0
355,2025-11-09 04:50:37,CP-0037,USER-00027,afe9b7a2364605ee823999d02998de0a,10.0.0.57,10.0.0.57,0,1,2629,api_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,1980,0,0,1,1,2.0780264822472274,none,0
356,2025-05-28 23:12:00,CP-0026,USER-00103,40378ab8c413ffe3e1a0e3d693c931bb,10.0.0.99,10.0.0.99,0,1,4906,web_browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,3443,0,0,1,1,3.79488186986109,none,0
357,2025-11-17 10:55:45,CP-0036,USER-00043,4e05a1e19417527a3f84e4b04580c09c,192.168.1.68,192.168.1.68,0,1,3122,web_browser,OCPP-Client/1.6.0,0,1,2598,0,0,1,1,4.182115295009669,none,0
358,2025-01-21 22:53:57,CP-0029,USER-00061,4f42e5c53aa93d48531630ec7827da1a,192.168.1.51,192.168.1.51,0,1,6306,api_client,ChargingStation-Monitor/2.0,0,1,3535,0,0,1,1,3.958825146196423,none,0
359,2025-09-04 06:57:40,CP-0001,USER-00091,26d9298cf8ec2f3581a817c5491f78eb,10.0.0.93,10.0.0.93,0,2,6752,api_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,2815,0,0,1,1,1.8691190460420863,none,0
360,2025-08-25 16:57:27,CP-0039,USER-00057,3d3171135e719e27267c8edb0a883a7b,10.0.0.229,10.0.0.229,0,1,3748,api_client,OCPP-Client/1.6.0,1,1,1451,0,0,1,1,0.6438082758958444,none,0
361,2025-06-02 07:45:36,CP-0025,USER-00157,26ec2fcab73b51a881fb61a3e0698e06,172.16.0.73,172.16.0.73,0,1,574840,web_browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,2758,0,0,1,0,0.6607647572886275,cross_device_theft,1
362,2025-03-10 14:25:25,CP-0032,USER-00125,70b87d9dc82d60ff482fe05d83a6eb6e,10.0.0.213,192.168.1.12,10,1,245442,api_client,ChargingStation-Monitor/2.0,0,0,3368,0,0,1,1,2.099316434411593,ip_mismatch,1
363,2025-07-06 23:45:21,CP-0021,USER-00090,cb7a6891193f746ef0443cc501d23b8e,192.168.1.238,192.168.1.238,0,1,7158,iot_device,OCPP-Client/1.6.0,0,1,1141,0,0,1,1,1.8743295189020828,none,0
364,2025-02-07 09:29:43,CP-0012,USER-00126,ab29ebb3d329f1a2277e13641c38ecc1,10.0.0.112,10.0.0.112,0,1,6608,web_browser,ChargingStation-Monitor/2.0,0,1,3418,0,0,1,1,1.1571987861056159,none,0
365,2025-02-10 16:28:47,CP-0007,USER-00075,991c1bccb3b95ef69303f6e42202c030,10.0.0.241,185.220.100.11,5,1,119332,iot_device,ChargingStation-Monitor/2.0,0,0,210,0,0,1,1,3.5704655088025596,geo_location_anomaly,1
366,2025-01-18 10:16:09,CP-0030,USER-00135,34745e801d1bcae0e8128ce61d848c86,172.16.0.93,91.121.84.54,6,1,7,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,0,631,0,0,1,1,1.1840865322827367,ip_mismatch,1
367,2025-05-24 18:12:24,CP-0014,USER-00131,704b44bde1e7042e019c51d50b1de29c,192.168.1.252,192.168.1.252,0,1,4149,ocpp_client,ChargingStation-Monitor/2.0,0,1,1119,0,0,1,1,1.4160171303119746,none,0
368,2025-02-04 00:48:51,CP-0027,USER-00181,df7f856297fffb32aa380238fddb915c,192.168.1.49,192.168.1.49,0,2,5500,ocpp_client,EVCharge-App/3.2.1 (iOS),0,1,3366,0,0,1,1,2.4126166839349033,none,0
369,2025-08-25 04:02:27,CP-0004,USER-00161,fc9edef3f60e0788b39e006d6f397652,192.168.1.252,192.168.1.252,0,27,2,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,635,0,0,1,1,65.86437087893094,concurrent_sessions,1
370,2025-02-26 05:25:55,CP-0038,USER-00163,2997e4cd2f00138f1e6d614f94405921,172.16.0.61,172.16.0.61,0,1,2,mobile_app,EVCharge-App/3.2.1 (Android),0,1,11711,0,1,1,1,4.4420774370342,session_fixation,1
371,2025-04-03 23:45:00,CP-0046,USER-00137,8c5305260162e3e968bc8f2556c03b6b,192.168.1.145,45.95.168.68,0,1,561600,ocpp_client,Unknown-Browser/1.0,0,1,2764,0,0,0,0,2.7894601618146257,cookie_hijacking,1
372,2025-06-07 04:16:50,CP-0030,USER-00146,b5cc9e8ff911f171fa474a349750ca3b,10.0.0.69,10.0.0.69,0,1,566,iot_device,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,3337,0,0,1,1,4.36123203205023,none,0
373,2025-12-08 03:32:52,CP-0019,USER-00089,5ec52bf4ad2864614f55bbd129ca083c,192.168.1.132,192.168.1.132,0,2,6995,iot_device,OCPP-Client/1.6.0,0,1,1811,0,0,1,1,1.9191565127177137,none,0
374,2025-01-12 11:00:04,CP-0007,USER-00162,4c2776903bf1835cc46a559d956c1c31,172.16.0.79,172.16.0.79,0,2,4771,mobile_app,EVCharge-App/3.2.1 (Android),1,1,2543,0,0,1,1,0.6148700553074368,none,0
375,2025-10-15 00:44:34,CP-0027,USER-00013,9ff0eec8311c15e956a7f3f99ae064e2,10.0.0.254,10.0.0.254,0,2,6940,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,3319,0,0,1,1,1.4056929266163853,none,0
376,2025-10-15 07:17:52,CP-0011,USER-00128,97f86edf27d2a8399a75910bd4de1748,172.16.0.7,23.129.64.68,0,1,107218,api_client,Unknown-Browser/1.0,0,1,2124,0,0,0,0,4.737461545411228,cookie_hijacking,1
377,2025-08-26 10:54:56,CP-0019,USER-00007,9f955cdb63260cb8cb6524044634a5e1,10.0.0.98,10.0.0.98,0,1,2914,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,3323,0,0,1,1,1.6990255842811433,none,0
378,2025-07-08 23:58:42,CP-0041,USER-00133,299baf428f66bb0fc7d0822fd431b3fc,192.168.1.254,192.168.1.254,0,2,5587,iot_device,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,1794,0,0,1,1,4.164301108305921,none,0
379,2025-09-15 13:51:34,CP-0030,USER-00160,34229dfde8e86c2b730d2a3b8de962ee,172.16.0.161,172.16.0.161,0,2,3225,web_browser,EVCharge-App/3.2.1 (iOS),0,1,431,0,0,1,1,2.6502370605435805,none,0
380,2025-02-11 06:51:01,CP-0046,USER-00164,d9b487949fbb1e935939d38319c4b7ec,10.0.0.53,10.0.0.53,0,2,2523,web_browser,EVCharge-App/3.2.1 (iOS),1,1,3318,0,0,1,1,4.683272388140981,none,0
381,2025-04-20 14:29:49,CP-0014,USER-00036,bc2aed4ddaee1ed1832be84cf48e3da1,192.168.1.144,192.168.1.144,0,1,579,mobile_app,ChargingStation-Monitor/2.0,1,1,125,0,0,1,1,1.9308380684095192,none,0
382,2025-11-04 06:30:48,CP-0003,USER-00123,20c12753974ab54b66968626d30b218c,172.16.0.235,172.16.0.235,0,1,6576,ocpp_client,EVCharge-App/3.2.1 (iOS),1,1,1461,0,0,1,1,1.722952934742901,none,0
383,2025-10-01 12:23:49,CP-0041,USER-00195,47cf62bf16a40693312e554f18c7f153,10.0.0.208,10.0.0.208,0,2,5796,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,1097,0,0,1,1,2.7686052347944514,none,0
384,2025-03-22 02:51:54,CP-0016,USER-00041,1eea9419d9c7d24823a37415396db1a6,10.0.0.244,192.168.1.184,12,1,288872,web_browser,EVCharge-App/3.2.1 (iOS),0,0,2194,0,0,1,1,4.7528593999226585,ip_mismatch,1
385,2025-12-17 17:49:32,CP-0027,USER-00013,eb3b1b2ec7d824378a7fb500d1e238fb,172.16.0.32,172.16.0.32,0,2,2064,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,3108,0,0,1,1,3.202788565858013,none,0
386,2025-08-03 02:54:35,CP-0046,USER-00177,b14549123e58597573098e533155a9f4,192.168.1.110,192.168.1.110,0,2,4141,iot_device,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,2339,0,0,1,1,1.2494751000026532,none,0
387,2025-12-28 12:33:51,CP-0045,USER-00017,9c44c128368c7dccd19337e13287956b,172.16.0.38,172.16.0.38,0,1,4728,api_client,ChargingStation-Monitor/2.0,1,1,1681,0,0,1,1,4.5894848022244075,none,0
388,2025-11-17 05:28:56,CP-0015,USER-00037,d76ac5ea95cc6371ce453f8d6f8a90e4,192.168.1.150,192.168.1.150,0,1,7192,api_client,ChargingStation-Monitor/2.0,1,1,752,0,0,1,1,2.356071366066778,none,0
389,2025-06-15 20:44:43,CP-0003,USER-00075,f2d46c8f414eb69719db30c0b5718e2e,10.0.0.2,185.220.100.168,3,1,387650,mobile_app,OCPP-Client/1.6.0,0,0,2692,0,0,1,1,3.2185928802372934,ip_mismatch,1
390,2025-11-09 21:17:56,CP-0007,USER-00013,2774e088e0e234f086426f4d03537095,192.168.1.10,192.168.1.10,0,2,4222,ocpp_client,EVCharge-App/3.2.1 (iOS),1,1,1893,0,0,1,1,4.130367133711364,none,0
391,2025-10-18 15:19:40,CP-0016,USER-00161,8d260d60378dc818693ce3c67b0bb54f,172.16.0.2,172.16.0.2,0,1,5094,mobile_app,EVCharge-App/3.2.1 (Android),0,1,1895,0,0,1,1,2.981802160104858,none,0
392,2025-05-04 17:40:59,CP-0049,USER-00028,9b5734a9af35cdd28d79653a25b10ccc,10.0.0.248,10.0.0.248,0,2,5390,ocpp_client,EVCharge-App/3.2.1 (iOS),0,1,3027,0,0,1,1,0.9967381996594792,none,0
393,2025-07-01 22:41:05,CP-0021,USER-00180,2997e4cd2f00138f1e6d614f94405921,192.168.1.111,192.168.1.111,0,1,595656,web_browser,EVCharge-App/3.2.1 (Android),0,1,15643,0,1,1,1,0.9244500632066168,session_fixation,1
394,2025-10-11 02:11:03,CP-0041,USER-00149,19f0b7b4628f4e123a07ea4179e23ea6,172.16.0.16,172.16.0.16,0,1,6684,mobile_app,EVCharge-App/3.2.1 (Android),0,1,2604,0,0,1,1,2.74492770814188,none,0
395,2025-02-06 14:42:33,CP-0015,USER-00168,2997e4cd2f00138f1e6d614f94405921,192.168.1.246,192.168.1.246,0,1,336200,api_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,15634,0,1,1,1,2.5682663373474295,session_fixation,1
396,2025-02-07 02:46:08,CP-0044,USER-00168,27574e56176225da2ddee7a5eafa47e7,172.16.0.65,185.220.100.85,1,1,185699,ocpp_client,ChargingStation-Monitor/2.0,0,0,159,0,0,1,1,0.6851462230618117,geo_location_anomaly,1
397,2025-08-06 16:33:06,CP-0023,USER-00151,2b1747a8b631dded6ad7d3689d2f4e52,192.168.1.190,185.220.100.33,5,1,438040,mobile_app,EVCharge-App/3.2.1 (Android),0,0,1549,0,0,1,0,4.730726242486637,stolen_token,1
398,2025-04-08 11:15:57,CP-0035,USER-00130,96cd374b539ff97d02de61db821d655b,172.16.0.207,172.16.0.207,0,1,4779,api_client,OCPP-Client/1.6.0,0,1,1212,0,0,1,1,3.1470033160099296,none,0
399,2025-01-11 16:01:49,CP-0036,USER-00196,0ed5c5b7a718a4e0474316be8b5e245d,10.0.0.61,10.0.0.61,0,1,374,mobile_app,EVCharge-App/3.2.1 (iOS),1,1,864,0,0,1,1,4.571743721062844,none,0
400,2025-06-08 17:59:15,CP-0050,USER-00109,ad9671a5308366b232cf0b3b370567ab,10.0.0.219,91.121.84.56,6,1,300013,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,0,3260,0,0,1,0,2.0092786232351774,stolen_token,1
401,2025-02-18 14:59:46,CP-0031,USER-00147,01b02c3aedac9262da95c26a1872a16e,192.168.1.107,192.168.1.107,0,1,6501,iot_device,EVCharge-App/3.2.1 (iOS),1,1,1373,0,0,1,1,4.874010288328487,none,0
402,2025-03-07 10:37:59,CP-0048,USER-00145,352c23fedfc186fd6c8de0af6d156f33,172.16.0.15,185.220.100.77,4,1,466167,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,0,1783,0,0,1,0,1.5729264444718818,stolen_token,1
403,2025-03-22 05:07:22,CP-0003,USER-00169,5ea4934cd0a0b4f9d45ca1564df34e6f,10.0.0.55,10.0.0.55,0,1,5679,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,2481,0,0,1,1,2.964360191230491,none,0
404,2025-11-23 18:15:56,CP-0044,USER-00178,f2ba94398804e345a140d213b323d274,10.0.0.192,10.0.0.192,0,2,784,mobile_app,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,3017,0,0,1,1,4.28352631927215,none,0
405,2025-10-17 19:57:45,CP-0045,USER-00152,2b1ed5f8b63f69a6a80264ccdbedfb20,10.0.0.5,10.0.0.5,0,1,842,api_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,2254,0,0,1,1,2.373146929717422,none,0
406,2025-10-20 11:50:59,CP-0022,USER-00001,4342e3037d1082c17599e6ae56e140b5,172.16.0.105,172.16.0.105,0,1,312,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,2125,0,0,1,1,0.7772631297797322,none,0
407,2025-11-19 04:06:59,CP-0022,USER-00087,ef899cae6c6d7962d88d55178f42d829,192.168.1.213,192.168.1.213,0,2,4583,iot_device,EVCharge-App/3.2.1 (Android),0,1,3056,0,0,1,1,3.5293787362806475,none,0
408,2025-04-10 11:39:21,CP-0002,USER-00073,d39bd802c60eefb0324de82e9f3723bf,192.168.1.68,91.121.84.245,7,1,273991,mobile_app,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,0,3201,0,0,1,0,4.704954142891828,stolen_token,1
409,2025-09-22 08:03:54,CP-0017,USER-00151,19909397de30908ecbd7e1ec97e04d04,172.16.0.224,172.16.0.224,0,1,6242,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,1850,0,0,1,1,3.090427684672654,none,0
410,2025-08-23 23:57:46,CP-0030,USER-00041,c027949eeee6350470555e09476165a8,172.16.0.146,172.16.0.146,0,1,3147,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,1,117,0,0,1,1,3.0374743942836147,none,0
411,2025-10-18 05:33:44,CP-0042,USER-00104,98bba5821fb6645e1c7acbfc859c59e2,172.16.0.93,172.16.0.93,0,1,4007,ocpp_client,EVCharge-App/3.2.1 (Android),1,1,2161,0,0,1,1,2.8077071005294325,none,0
412,2025-09-29 19:33:43,CP-0039,USER-00048,6963282e3c783ae19f9736d4d2b22b2e,10.0.0.249,10.0.0.249,0,1,554,iot_device,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,3167,0,0,1,1,1.220270817952107,none,0
413,2025-10-27 11:01:04,CP-0014,USER-00024,2f722ff7de92883a1f726ddaf89e4ee2,10.0.0.106,10.0.0.106,0,1,3229,api_client,EVCharge-App/3.2.1 (iOS),0,1,277,0,0,1,1,3.315672970624693,none,0
414,2025-02-14 09:04:16,CP-0008,USER-00198,9d06ea230b5c0283e75927c112af2174,172.16.0.183,23.129.64.34,0,1,7,api_client,Unknown-Browser/1.0,0,1,1535,0,0,0,0,0.5046813613199714,cookie_hijacking,1
415,2025-12-18 15:54:27,CP-0021,USER-00128,b550a62a06779ad713ae9461cbc735bc,172.16.0.166,185.220.100.180,5,1,8,iot_device,EVCharge-App/3.2.1 (Android),0,0,198,0,0,1,1,2.523651734546678,geo_location_anomaly,1
416,2025-07-16 16:32:55,CP-0002,USER-00111,b2bc92f23df2b660c1dbc53c38d25afd,10.0.0.216,91.121.84.247,10,1,2,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),0,0,1787,0,0,1,1,1.1320753054935757,ip_mismatch,1
417,2025-04-03 12:03:45,CP-0009,USER-00058,fb1d37f31340c82a794f4bb447148a1c,10.0.0.212,10.0.0.212,0,1,463,web_browser,OCPP-Client/1.6.0,0,1,2637,0,0,1,1,3.5132487036570454,none,0
418,2025-01-16 20:48:25,CP-0040,USER-00138,2a2bc80f39f7485af848e1029a5a8467,172.16.0.231,23.129.64.252,0,1,3,web_browser,Unknown-Browser/1.0,0,1,1973,0,0,0,0,2.5208595949207107,cookie_hijacking,1
419,2025-09-22 08:48:15,CP-0048,USER-00148,3bca9c7ebe1dfb6ae11e5b0a035b8200,192.168.1.135,192.168.1.135,0,2,6979,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,1,2974,0,0,1,1,4.5949935588619395,none,0
420,2025-05-27 12:13:49,CP-0029,USER-00062,df384c4735dac6ed385652b9c594e6d5,192.168.1.65,192.168.1.65,0,1,492812,iot_device,OCPP-Client/1.6.0,2,1,453413,1,0,1,1,2.9647125638010867,session_replay,1
421,2025-11-28 11:54:56,CP-0049,USER-00131,e7c1cba2d3ad566ce2e54908b1bba3ad,10.0.0.192,10.0.0.192,0,2,1250,api_client,EVCharge-App/3.2.1 (iOS),1,1,3215,0,0,1,1,4.696067977879443,none,0
422,2025-02-26 08:30:51,CP-0039,USER-00096,be4955fd1930931b726233e73a88af83,172.16.0.118,172.16.0.118,0,1,6090,iot_device,EVCharge-App/3.2.1 (Android),1,1,592,0,0,1,1,1.971720367769692,none,0
423,2025-11-19 00:23:44,CP-0027,USER-00080,41a67c346af4df2c5ad694ba91ba6a60,10.0.0.201,10.0.0.201,0,1,3785,iot_device,OCPP-Client/1.6.0,1,1,1024,0,0,1,1,3.046024487634649,none,0
424,2025-02-12 23:26:45,CP-0002,USER-00194,03c92069578995455982665d012c620c,192.168.1.37,192.168.1.37,0,23,325103,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,2798,0,0,1,1,47.702113247371415,concurrent_sessions,1
425,2025-02-03 22:43:53,CP-0030,USER-00179,153ecc1747e390f22c2b191ad6a74dc9,10.0.0.71,10.0.0.71,0,2,5961,ocpp_client,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,2050,0,0,1,1,1.4169521904343223,none,0
426,2025-10-30 22:24:17,CP-0045,USER-00126,a6f9142b37b2a331d4934827e0ea6de1,172.16.0.205,23.129.64.21,8,1,433782,web_browser,OCPP-Client/1.6.0,1,0,3523,0,0,1,0,2.3295832252035984,stolen_token,1
427,2025-12-13 10:13:24,CP-0009,USER-00105,41f5600de2371fa48bd0b9f261185595,172.16.0.140,172.16.0.140,0,1,101455,mobile_app,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0,0,3034,0,0,1,0,4.629612719703196,cross_device_theft,1
428,2025-06-10 05:59:31,CP-0038,USER-00101,354dfcbb714972ab666cd9d12863d64f,10.0.0.251,10.0.0.251,0,2,1188,mobile_app,ChargingStation-Monitor/2.0,1,1,1520,0,0,1,1,4.802686778149826,none,0
429,2025-07-31 00:21:12,CP-0021,USER-00161,da322a9ebccbb031feefd673b12288ed,172.16.0.171,172.16.0.171,0,2,3772,web_browser,EVCharge-App/3.2.1 (Android),0,1,1709,0,0,1,1,4.994450262325819,none,0
430,2025-01-20 00:42:40,CP-0007,USER-00040,48ed460b1ee15b8f93b1b68338d3ca28,172.16.0.104,172.16.0.104,0,2,3968,web_browser,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,1783,0,0,1,1,0.7851453911090417,none,0
431,2025-04-20 19:27:30,CP-0042,USER-00200,95ba33269e5b8d80e5f375f3489280f1,172.16.0.127,172.16.0.127,0,2,397,api_client,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,1,1666,0,0,1,1,4.5114537872217975,none,0
432,2025-10-27 10:45:09,CP-0009,USER-00034,579339af388de100c888d0ce8cbfb6c0,172.16.0.42,172.16.0.42,0,1,5159,ocpp_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,3431,0,0,1,1,0.574161789412325,none,0
433,2025-03-07 13:25:13,CP-0023,USER-00157,0d7b5bfddac063d0ceac0ed81e0121dc,10.0.0.91,10.0.0.91,0,2,5290,api_client,OCPP-Client/1.6.0,0,1,764,0,0,1,1,0.8693914036019216,none,0
434,2025-04-30 14:23:47,CP-0026,USER-00016,8c9479e75c5e16f7ab490c935048ef57,10.0.0.38,10.0.0.38,0,2,4936,web_browser,EVCharge-App/3.2.1 (iOS),1,1,1743,0,0,1,1,3.8618724382528242,none,0
435,2025-02-12 15:48:12,CP-0032,USER-00179,cb88b6a01bf7b4ace844da71e2555a21,192.168.1.199,23.129.64.87,5,1,10,web_browser,ChargingStation-Monitor/2.0,0,0,201,0,0,1,1,3.4980452156446247,geo_location_anomaly,1
436,2025-05-28 20:32:54,CP-0031,USER-00003,5b817f54761222b8dd27e9f0618dae4e,10.0.0.76,10.0.0.76,0,2,1623,iot_device,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),1,1,141,0,0,1,1,1.9002509119298394,none,0
437,2025-08-14 17:09:33,CP-0035,USER-00038,39edf7bc8b87d2dfd2445bf0e47a8f73,192.168.1.201,192.168.1.201,0,1,5539,web_browser,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X),0,1,475,0,0,1,1,2.005381973299224,none,0
438,2025-06-16 02:36:08,CP-0032,USER-00064,a1e66d9961d0c4088d1bd6c4799992e8,10.0.0.108,45.95.168.54,0,1,5,mobile_app,Unknown-Browser/1.0,0,1,2069,0,0,0,0,1.1972845607194293,cookie_hijacking,1
439,2025-08-15 05:07:28,CP-0026,USER-00068,723d16671cf452d1247bc877f94df9e2,10.0.0.12,10.0.0.12,0,2,6685,api_client,Mozilla/5.0 (Android 12; Mobile; rv:100.0),1,1,955,0,0,1,1,1.5572274248775448,none,0
